chembl_id,smiles,pIC50
CHEMBL4063890,Brc1c(/C=C\2/C(=O)/C(=C/c3c(C)nc(C)c(C)n3)/CN(C)C/2)cc(OC)c(OC)c1,7.221849
CHEMBL3904778,Brc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(OC)cc2)nc1,8.2596369
CHEMBL1173601,Brc1c(C2N(C(=S)N)N=C(c3cc(Cl)c(Cl)cc3)C2)cccc1,5.1917892
CHEMBL3983586,Fc1ccc(/C=C/C(=NNc2nncc3c2cccc3)c2ccc(C)cc2)cc1,8.1870871
CHEMBL592711,ClCCN(CCCl)c1ccc(C(=O)Nc2ccc(F)cc2)cc1,5.7644715
CHEMBL2381511,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(CC(=O)OCCCCCCOc4c(S(=O)(=O)c5ccccc5)[n+]([O-])on4)CC3)cc2)nc1,6.5346169
CHEMBL345109,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/C(=O)NCCC[NH+](C)C)cc3)ccc1,9.3565474
CHEMBL1241770,Clc1c(O)cc(-c2nn(CC3C[NH2+]CC3)c3ncnc(N)c23)cc1,5.696804
CHEMBL2348414,Clc1c(Oc2cc(C(F)(F)F)ccc2)ccc(Nc2ncnc3NCCC(C(=O)NCCO)=Cc23)c1,7.4202166
CHEMBL2426289,O=C(Nc1cc(Nc2nc(-c3c4n(nc3)C=CC=C4)ccn2)c(OC)cc1)/C=C/C[NH+](C)C,4.6989698
CHEMBL597402,Brc1cc(Nc2ncnc3c2cc(NC(=O)COc2c(F)c(F)c(F)c(F)c2F)cc3)ccc1,7.6270881
CHEMBL418909,O=C(NCC[NH2+]Cc1ccc(-c2sc3c(Nc4cc5c([nH]cc5)cc4)cc[nH+]c3c2)cc1)C,8.6989698
CHEMBL1928301,Clc1c(Nc2ncnc3sc(C(=O)c4[nH]c5c(c4)cccc5)cc23)ccc(OCc2cc(F)ccc2)c1,7.7328281
CHEMBL3353406,O=C(Nc1c(N(CC[NH+](C)C)C)cc(OC)c(Nc2nc(c(C#N)cn2)-c2c3c(n(C)c2)cccc3)c1)C=C,4.3372421
CHEMBL3237930,Clc1c(Oc2cc(NC(=O)CC[NH+](CC)CC)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,6.0570006
CHEMBL3622622,Fc1cc(COc2ccc(Nc3ncnc4c3cc(NC(=O)C=C)c(O[C@@H]3COCC3)c4)cc2)ccc1,7.1414628
CHEMBL206955,Clc1c(F)ccc(Nc2ncnc3c2cc(CN2[C@@H](C(=O)N)CCC2)c(OC)c3)c1,8.2218485
CHEMBL309625,O=[N+]([O-])c1c([O-])ccc(C=C(C#N)C(N)=C(C#N)C#N)c1,4.221849
CHEMBL3920583,Clc1c(F)ccc(Nc2ncnc3c2cc(-c2nnn(CCCCCC(=O)NO)c2)cc3)c1,9.1870871
CHEMBL1630112,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2sc(C(=O)Nc4c(N)cccc4)cc2)cc3)c1,8.5528421
CHEMBL272477,Brc1c(N(CO)CO)c(Nc2ncnc3c2cncc3)ccc1,7.8498578
CHEMBL1016,O=C([O-])c1c2n(Cc3ccc(-c4c(-c5nnn[n-]5)cccc4)cc3)c(OCC)nc2ccc1,5.4845366
CHEMBL3671522,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C(=C)C)c3)cc1,7.1611509
CHEMBL2325103,S=C(N)N1C(c2c3c(ccc2)cccc3)CC(c2ccc(F)cc2)=N1,5.0835462
CHEMBL202970,Clc1c(F)ccc(Nc2ncnc3Oc4c(cc(OC)c(OC)c4)CNc23)c1,6.1611509
CHEMBL66101,O(C)c1c(OC)cc2c(ncc(/C=C/c3ccc(OC)cc3)c2)c1,4.6989698
CHEMBL247914,[NH3+]C1CC[NH+](Cc2c3C(Nc4cc5c(n(Cc6ncccc6)nc5)cc4)=NC=Nn3cc2)CC1,7.3279023
CHEMBL497697,Fc1cc(Cn2ncc3c2ccc(Nc2c(CN=NC)c(N)ncn2)c3)ccc1,7.9208188
CHEMBL162034,Brc1cc(Nc2ncnc3c2cc(NCC[NH+](C)C)nc3)ccc1,8.9586077
CHEMBL4080711,S=C(NCc1ccccc1)Nc1cc2c(Nc3cc(O)ccc3)ncnc2cc1,7.1965427
CHEMBL3325479,O=C(OCC)C1=C(N)N(c2cnccc2)C2=C(C(=O)CCC2)C1C=1c2n(nnn2)-c2c(cc(OC)cc2)C=1,6.6989698
CHEMBL3353407,Clc1c(-c2c3c(n(C)c2)cccc3)nc(Nc2c(OC)cc(N(CC[NH+](C)C)C)c(NC(=O)C=C)c2)nc1,4.2365718
CHEMBL3612572,O(CCN1C(=O)Oc2c1cc1c(Nc3cc(OC)c(OC)cc3)ncnc1c2)C,5.2596374
CHEMBL1821882,Brc1ccc(C2=NN(c3scc(-c4ccccc4)n3)C(c3ccc([N+](=O)[O-])cc3)C2)cc1,4.8035474
CHEMBL2347962,O=C(Nc1cc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)ccc1)CCCCC[NH+](C)C,5.3638129
CHEMBL2425083,Clc1c(F)ccc(Nc2ncnc3c2cc(OCCCN2CC4(CS(=O)(=O)C4)C2)c(OC)c3)c1,7.6197886
CHEMBL3622650,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/C[NH+]2CCCCC2)c(O[C@@H]2COCC2)c3)c1,8.2757244
CHEMBL4102455,Brc1cc(Nc2ncnc3c2cc(NC(=S)Nc2c(Cl)cccc2)cc3)ccc1,7.801343
CHEMBL1812571,Clc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/c2c([N+](=O)[O-])cccc2)cc3)ccc1,6.0268722
CHEMBL145266,O=[N+]([O-])c1c([O-])c(OC)cc(/C=C(\C#N)/C(=O)NCCCCNC(=O)/C(/C#N)=C/c2cc(OC)c([O-])c([N+](=O)[O-])c2)c1,4.7212462
CHEMBL93173,O(C)c1c(OC)cc2ncnc(NCc3cc(C)ccc3)c2c1,6.7695513
CHEMBL3237934,Clc1c(Oc2cc(NC(=O)CCN3CC[NH+](C)CC3)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,5.1283102
CHEMBL475352,O(C)c1c(-c2sc3c(n2)cccc3)ccc(Nc2ncnc3[nH]cnc23)c1,5.5850267
CHEMBL3971939,O=C(C=C)N1CCC(Oc2c(OC)cc3ncnc(Nc4cc(C)ccc4)c3c2)CC1,8.031517
CHEMBL1956887,Brc1cc(Nc2nc(N)nc3[nH]c(Cc4ccc(-c5ccccc5)cc4)cc23)ccc1,5.2104192
CHEMBL3085377,O(C)c1c(OC)cc2ncnc(C#C[C@@]([NH+](CC)CC)(C)c3ccccc3)c2c1,5.1366773
CHEMBL3416617,Brc1sc2ncnc(N[C@H](C)c3ncccc3)c2c1,5.6821456
CHEMBL195204,Clc1c(OCc2ncsc2)ccc(Nc2ncnc3c2c(OC2CC[NH+](C)CC2)ccc3)c1,6.1561446
CHEMBL3950966,O=C(Nc1c(OCC)cc2ncnc(Nc3cc4c(n(Cc5ccccc5)nc4)cc3)c2c1)/C=C/C[NH+](C(C)C)C(C)C,8.1549015
CHEMBL3416624,O(C)c1c(-c2sc3ncnc(Nc4ccccc4)c3c2)cccc1,6.7619538
CHEMBL1830276,Clc1ccc(/C(=N\NC(=S)N)/C=C/c2ccccc2)cc1,6.2291479
CHEMBL75880,C(CC1[NH2+]CCCC1)(C1CCCCC1)C1CCCCC1,5.8282151
CHEMBL279481,O=C1NC(=O)c2c3c([nH]c4c(O)cccc34)c3[nH]c4c(O)cccc4c3c12,4.5376019
CHEMBL132169,O=C(N(C)[C@@H]1[C@H](OC)[C@@]2(C)O[C@H](n3c4c5n2c2c(c5c5c(C(=O)NC5)c4c4c3cccc4)cccc2)C1)c1ccc(OC)cc1,5.4436975
CHEMBL120979,Clc1cc(Nc2ncnc3[nH]nc(Nc4cc(OC)ccc4)c23)ccc1,8.0969105
CHEMBL371863,O=C(OCC)c1c(CC)c2C(NCc3ccccc3)=NC=Nn2c1,6.6989698
CHEMBL2437223,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C[NH2+]CCSC)cc2)cc3)c1,7.6003261
CHEMBL3958006,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)/C=C/CN2CCOCC2)nc3)c1,8.6989698
CHEMBL316127,Brc1cc(Nc2ncnc3c2cc(NC(=O)/C=C/CN2CCOCC2)cc3)ccc1,7.1307683
CHEMBL3908711,BrCC(=O)OCCN1C(=O)Oc2c1cc1c(Nc3cc(Cl)c(F)cc3)ncnc1c2,6.3372421
CHEMBL7917,Clc1cc(Nc2ncnc3c2cc(OC)c(OC)c3)ccc1,9.5086384
CHEMBL3774396,O=C1N(CCC[NH+]2CCCCC2)c2c(OC1)cc1ncnc(Nc3cc(C#C)ccc3)c1c2,6.6748948
CHEMBL3221557,O=C(OCCCC)Nc1c(C)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,5.1191864
CHEMBL3233778,Clc1c(F)ccc(Nc2ncnc3sc(NC(=O)/C=C/C[NH+](CC)CC)cc23)c1,8.0969105
CHEMBL3237929,Clc1c(Oc2cc(NC(=O)CC[NH+](C)C)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,6.1951795
CHEMBL3671570,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C[NH+]2CCCCC2)c3)cc1,8.1549015
CHEMBL3806170,O(c1c2OCCOc2c2c(Nc3cc(C#C)ccc3)ncnc2c1)C1COCC1,7.7772837
CHEMBL2031298,Brc1cc(Nc2ncnc3c2cc(NC(=O)CC[NH+]2CCCCC2)cc3)ccc1,9.5686359
CHEMBL3699614,Brc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)C)CC3)cc2)nc1,8.2596369
CHEMBL347161,S(Sc1n(C)c2c(c1C(=O)Nc1ccc(C(=O)[O-])cc1)cccc2)c1n(C)c2c(c1C(=O)Nc1ccc(C(=O)[O-])cc1)cccc2,4.7721133
CHEMBL3092324,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)NCCS(=O)(=O)C)c(O[C@@H]2COCC2)c3)c1,7.3872161
CHEMBL3979264,Clc1c(NC(=O)Nc2ccccc2)ccc(Nc2ncnc3c2cc(OC)c(OCCCN2CC[NH+](C)CC2)c3)c1,7.8538718
CHEMBL1641994,Brc1cc(Nc2ncc(C#N)c3c2cc(NC(=O)OCC)cc3)ccc1,4.8927898
CHEMBL2347971,OC[C@@H](Nc1ncnc2oc(c(-c3cocc3)c12)-c1ccccc1)c1ccccc1,6.4534574
CHEMBL496388,Clc1c(F)ccc(Nc2c(C#N)cnc3c(Cl)cc(NCc4[nH]nnc4)cc23)c1,6
CHEMBL3734933,F[C@H]1[C@@H](OC)CCN(c2nc(Nc3ncc4nc(CO)n(C(C)C)c4c3)ccn2)C1,6.5376019
CHEMBL3678960,O=C(Nc1cc(Nc2nc3n(C(C)C)c(Nc4ccccc4)nc3cn2)ccc1)C=C,9.2218485
CHEMBL115187,Brc1cc(Nc2c(C#N)cnc3c2cc(NC(=O)C#CCN(CCC)CCC)cc3)ccc1,6.8900166
CHEMBL490987,S(=O)(=O)(Oc1ccc(/C=C/[N+](=O)[O-])cc1)c1ccc(C(=O)NC(C)C)cc1,6
CHEMBL3736508,O(C)C1CCN(c2nc(Nc3ncc4nc(C)n(C(C)C)c4c3)ccn2)CC1,6.0545316
CHEMBL604893,Clc1c(-c2sc3c(n2)cccc3)ccc(Nc2ncnc3c2cc(OCCCN2CC[NH+](C)CC2)c(OC)c3)c1,7.3565474
CHEMBL1242118,O=C1c2c(OC=C1)ccc(-c1nn(C(C)C)c3ncnc(N)c13)c2,4.5376019
CHEMBL2064383,O=C1N(CCC[NH+]2CCOCC2)c2c(O1)cc1ncnc(Nc3ccc(C)cc3)c1c2,7.1739254
CHEMBL3921347,O=C(Nc1c(OC)cc2ncnc(Nc3cc4c([nH]nc4)cc3)c2c1)CC,7.1023731
CHEMBL1242110,Fc1c(O)cccc1-c1nn(C(C)C)c2ncnc(N)c12,5.4294572
CHEMBL3699616,FC(F)(F)c1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)CC(C)(C)C)CC3)cc2)nc1,6.1870866
CHEMBL1956892,Brc1cc(Nc2nc(N)nc3n(Cc4c(OC)ccc(OC)c4)ccc23)ccc1,4.159894
CHEMBL265629,Fc1cc(Cn2ncc3c2ccc(NC2=NC=Nn4c2c(CN2CC(=O)NCC2)cc4)c3)ccc1,6.4559321
CHEMBL384699,Clc1cc(Nc2ncnc3c2cc(OCCC[NH+]2CCOCC2)c(OC)c3)c(F)cc1,7.2924299
CHEMBL3344209,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(C(N)CS(=O)(=O)C)cc2)cc3)c1,7.7544875
CHEMBL345294,Brc1cc(Nc2ncnc3c2scc3)ccc1,7.9586072
CHEMBL474543,Clc1cc2[nH+]ccc(Nc3ccc(-c4sc5c(n4)cccc5)cc3)c2cc1,5.2757239
CHEMBL310740,OCC[NH2+]Cc1ccc(-c2sc3c(Nc4cc5c([nH]cc5)cc4)cc[nH+]c3c2)cc1,8.6989698
CHEMBL2325091,Brc1ccc(C2=NN(c3ccccc3)C(c3c4c(ccc3)cccc4)C2)cc1,6.309804
CHEMBL3954273,Brc1c(Nc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)c(OC)c(OC)cc2)nc1,7.1870866
CHEMBL1242294,Nc1ncnc2n(C(C)C)nc(-c3cc4c([nH]cc4)cc3)c12,6.7544875
CHEMBL380078,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3nc(CNC(=O)NC)ccc3)cncn2)c1,7.6382723
CHEMBL3905432,O=C(C#CC)N1[C@H](Cn2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CCC1,6.5385013
CHEMBL3699600,Clc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)cc(N3CCN(C(=O)C(F)(F)F)CC3)cc2)nc1,8.2596369
CHEMBL166255,Brc1cc(Nc2ncnc3c2cc(NCC[NH+](CCO)C)nc3)ccc1,8.7695513
CHEMBL589847,ClCCN(CCCl)c1ccc(C(=O)NCc2ccccc2)cc1,4.7567139
CHEMBL3774451,FC(F)(F)c1n(-c2ccc(F)cc2)nnc1C(=O)Nc1cc(F)c(Oc2c3c([nH]cc3)ncc2)cc1,6.2349501
CHEMBL3932784,Clc1c(F)c(Nc2ncnc3c2cc(O[C@@H]2C[C@@H](C(=O)NCCSC)N(C(=O)C=C)CC2)c(OC)c3)ccc1F,8.8538723
CHEMBL77737,N#CC(C#N)=Cc1ccncc1,3.6020601
CHEMBL1203935,FC(F)(F)c1cc(F)cc(Nc2ncnc3c2cc(OCC)c(OCC)c3)c1,8.0481768
CHEMBL3740144,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(NC(=O)Nc2ccc(CN4CC[NH+](C)CC4)cc2)cc3)c1,8.0757208
CHEMBL2316153,O(C)c1cc(OC)cc(/C=C\2/C(=O)C(=Cc3ccc(O)cc3)CCC/2)c1,5.3372421
CHEMBL338215,[NH+](CCCCNc1ncc2c(Nc3cc(C)ccc3)ncnc2c1)(C)C,8.2700253
CHEMBL248115,Clc1c(OCc2cc(C)cnc2)ccc(NC2=NC=Nn3c2c(C[NH+]2CCC([NH3+])CC2)cc3)c1,7.070581
CHEMBL489148,O(C)c1c([O-])c(OC)cc(C(C#N)=C(C#N)C#N)c1,3.0457575
CHEMBL603266,Brc1cc(Nc2ncnc3c2cc(NC(=O)CN2C(=O)C=CS2)cc3)ccc1,9.4436979
CHEMBL3425664,Clc1c(Oc2cc(NC(=O)/C(/C#N)=C/C3CC3)ccc2)nc(Nc2c(OC)cc(N3CC[NH+](C)CC3)cc2)nc1,5.1426673
CHEMBL2029431,O=C(Nc1cc(N2C(=O)N(C)Cc3c2nc(Nc2c(OC(C)C)cc(N4CC[NH+](C)CC4)cc2)nc3)ccc1)C=C,8.0550241
CHEMBL3797963,S(=O)(=O)(C)N1CCN(c2cc(OC)c(Nc3nc(Oc4cc(NC(=O)C=C)ccc4)c(SC)cn3)cc2)CC1,6.1363797
CHEMBL3622619,FC(F)(F)c1c(NC(=O)C=C)ccc(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCOC)c3)c1,6.9389248
CHEMBL1242032,S(=O)(=O)(N)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,4
CHEMBL516373,Clc1c(F)ccc(Nc2ncnc3c2C(NC(=O)C=C)=NC3)c1,9.1100264
CHEMBL1242209,Nc1ncnc2n(C(C)C)nc(-c3cc4nc(C)ccc4cc3)c12,4.7447276
CHEMBL3622640,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)/C=C/C[NH+](C)C)c(OCCOC)c3)cc1,8.5228786
CHEMBL3360608,O=[N+]([O-])c1n(CCCCOc2c(OC)cc3c(Nc4cc(C#C)ccc4)ncnc3c2)ccn1,9.5850267
CHEMBL596755,Clc1c(F)ccc(Nc2ncnc3c2cc(S(=O)(=O)CCCCCCC(=O)NO)c(OC)c3)c1,7.8124795
CHEMBL186747,O=C(Nc1c(C)ccc(Nc2ncnc3c2cc(OC)c(OC)c3)c1)c1ccccc1,5.4948502
CHEMBL312818,N(CCCc1ccccc1)(n1cncc1)c1sc2c(Nc3cc4c([nH]cc4)cc3)nc[nH+]c2c1,9
CHEMBL368278,Clc1cc(Nc2nc(N[C@@H]3C[C@H]([NH3+])CCC3)nc3n(CC)cnc23)ccc1,5.2757239
CHEMBL447230,Brc1cc(N(C)c2ncnc3c2cc(OC)c(OC)c3)ccc1,6.8181562
CHEMBL3397276,Clc1c(OCc2sccn2)ccc(Nc2ncnc3c2cc(NC=2O[C@H](COc4ccccc4)CN=2)cc3)c1,6.0222764
CHEMBL73820,O=C([O-])/C(/C#N)=C/c1cc(O)c(O)cc1,4.6020598
CHEMBL215033,S(=O)(=O)(CCNCc1oc(-c2cc3c(Nc4cc(OC)c(OCc5cc(F)ccc5)cc4)ncnc3cc2)cc1)C,7
CHEMBL594790,O(C)c1c(C(CCCC)Cc2c3c(N)nc(N)nc3oc2)cccc1,4.8728952
CHEMBL3977926,O=C(Nc1c(OCC)cc2ncnc(Nc3ccc(OCc4ncccc4)cc3)c2c1)/C=C/C[NH+]1CCCC1,7.9208188
CHEMBL3671528,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)C[NH+](CC)C)c3)cc1,6.7033348
CHEMBL3221550,O=C(OCCC)Nc1ccc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,5.1518106
CHEMBL212251,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(-c2oc(CN(CCS(=O)(=O)C)CCC)cc2)cc3)c1,7.070581
CHEMBL1203940,Fc1ccc(Nc2ncnc3c2cc(OCC)c(OCC)c3)cc1,7.7958798
CHEMBL4106341,N(c1ncnc2[nH]c(C)c(C)c12)C1CCCCC1,5.159894
CHEMBL466614,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2sc(C#C[C@H]2NC[C@@H](OC(=O)NCC)C2)c3)c1,6.90309
CHEMBL4105434,O=C(OCCCC)c1c(-c2ccccc2)nn2c1C=CC=C2,4.6252518
CHEMBL3604917,O=C(Nc1nc(-c2ccccc2)nc(Nc2n[nH]cc2)c1)C=C,6.0457573
CHEMBL4069672,O(C)c1cc2c(N(c3nc(C)[nH+]c4c(Cc5ccccc5)c[nH]c34)CCC2)cc1,7.4736609
CHEMBL3608432,F[C@H]1[C@H](NC(=O)C=C)CN(c2nc(Nc3c(C)nn(C)c3)c3ncn(C(C)C)c3n2)C1,5
CHEMBL2070201,Clc1cc(Nc2ncnc3c2cc(NCc2cc4OCCCCOc4cc2)cc3)ccc1,6.036212
CHEMBL584,S(C[C@H](NC(=O)c1c(C)c(O)ccc1)[C@H](O)CN1[C@H](C(=O)NC(C)(C)C)C[C@H]2[C@@H](C1)CCCC2)c1ccccc1,4.2546988
CHEMBL808,Clc1c(C(OCc2ccc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,4.4894013
CHEMBL4070404,Fc1cc(N2C(=O)N([C@@H]3CN(C(=O)CC)CC3)c3nc(Nc4cc(C)c(N5CC[NH+](C)CC5)cc4)ncc3C2)ccc1,7.4461169
CHEMBL589413,Clc1c(O)c(CN(C(=S)Nc2ccccc2)CCCC)ccc1,4.7418418
CHEMBL489312,Brc1cc(Nc2ncnc3c2cc2c(N(CCC[NH+](C)C)C2)c3)ccc1,7.6800613
CHEMBL472743,Brc1cc(Nc2c3c(c(OC)cc(NC(=O)/C=C/CN4CCOCC4)c3)ncc2)ccc1,5.2684112
CHEMBL2348417,Clc1c(Oc2c3c(scc3)ccc2)ccc(Nc2ncnc3NCCC(C(=O)NCCO)=Cc23)c1,7.4436975
CHEMBL2048904,Clc1c(Oc2c3c(n(C)nc3)ccc2)ccc(Nc2ncnc3c2n(CCO)cc3)c1,7.4436975
CHEMBL511623,Clc1c(F)ccc(Nc2ncnc3nc(NCCN4CCOCC4)sc23)c1,6.0371575
CHEMBL2424795,Clc1cc(Nc2ncnc3c2cc(NCc2sccc2)cc3)ccc1,5.4685211
CHEMBL1172878,Clc1c(/C=C/C(=O)OCCn2c(C)ncc2[N+](=O)[O-])cccc1,4.6817279
CHEMBL3933895,S(=O)(=O)(n1c2c(cc(Nc3ncnc4c3cc(NC(=O)/C=C/CN3CCOCC3)c(OCC)c4)cc2)cc1)c1ccccc1,7.5228786
CHEMBL251700,Clc1c(F)ccc(Nc2ncnc3c2cc(C#CC[NH+]2CCCCC2)cc3)c1,7.0520763
CHEMBL1830129,O=C(Nc1ccccc1)/C=C/c1ccccc1,4.6352615
CHEMBL225928,ClCC[NH+](CCN=NNc1cc2c(Nc3cc(Cl)ccc3)ncnc2cc1)C,8.3565474
CHEMBL379093,Clc1c(OCc2cc(F)ccc2)ccc(Nc2c(C#Cc3ccccc3)cncn2)c1,7.1023731
CHEMBL3894076,Brc1c(Oc2cc(NC(=O)C=C)ccc2)nc(Nc2c(OC)c(OC)ccc2)nc1,8.2596369
CHEMBL301018,Clc1c(F)ccc(Nc2ncnc3c2cc(OC)c(OC)c3)c1,9
CHEMBL4083642,O=C/1/C(=C/c2c(C)nc(C)c(C)n2)/CN(C)C\C\1=C/c1c(C)nc(C)c(C)n1,7.3979402
CHEMBL248392,O(CCC[NH+]1CCOCC1)c1c(OC)cc2c(N[C@H]3[C@H](c4ccccc4)C3)c(C#N)cnc2c1,8.3010302
CHEMBL419137,O(C)c1c(OC)cc2ncnc(NC3C(c4ccccc4)C3)c2c1,8
CHEMBL1256432,Clc1c2oc(Nc3c(F)cc(-c4nn(C5CCC(N6CC[NH+](C)CC6)CC5)c5ncnc(N)c45)cc3)nc2ccc1,5.5406075
CHEMBL470003,Clc1cc(Nc2ncnc3nc(Nc4ccccc4)sc23)ccc1,7.5686364
CHEMBL3671506,Brc1cc(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNS(=O)(=O)C)c3)cc1,7.6020598
CHEMBL3741424,O=C(Oc1c(C(=O)OCCOc2c(OCCOC)cc3c(Nc4cc(C#C)ccc4)ncnc3c2)cccc1)C,8.3010302
CHEMBL3814940,Clc1c(OCc2cc(F)ccc2)ccc(Nc2ncnc3c2cc(NC(=S)NCC[NH+]2CCCCC2)cc3)c1,6.5287085
CHEMBL3092312,Clc1c(F)ccc(Nc2ncnc3c2cc(NC(=O)NCCC(OC)OC)c(O[C@@H]2COCC2)c3)c1,6.264401
CHEMBL3676364,Brc1c(Cl)c(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)CC[NH+](CC)CC)c3)cc1,8.1549015
CHEMBL596087,O(CCCN1CC[NH+](C)CC1)c1c(OC)cc2c(Nc3cc(C)c(-c4sc5c(n4)cccc5)cc3)ncnc2c1,7.4948502
CHEMBL53777,Brc1cc(Nc2ncnc3c2nc(N(C)C)nc3)ccc1,9.0199966
CHEMBL3941175,S(=O)([O-])(=Nc1c(F)cc(Nc2ncnc3c2cc(NC(=O)CC)c(OC)c3)cc1)c1ccccc1,6.2269454
CHEMBL606027,Brc1c(O)c(CN(C(=S)Nc2ccccc2)CCCC)ccc1,4.6567883
CHEMBL437885,Clc1c(F)c(Nc2ncnc3c2cc(C[NH+]2CCCC2)c(OC)c3)ccc1,6.4436975
CHEMBL328245,Brc1cc(Nc2ncnc3c2cc(NC(=O)C#CCN(CCC)CCC)cc3)ccc1,7.2076082
CHEMBL1830262,S=C(N/N=C(/C=C/c1cc(OC)ccc1)\c1ccccc1)N,4.9605861
CHEMBL168829,Nc1ncnc2n(C3C[NH2+]CC3)cc(-c3ccccc3)c12,4.8728952
CHEMBL53156,Brc1cc(Nc2ncnc3c2nc(NC)cc3)ccc1,8.5086384
CHEMBL48436,O=C(NCc1ccccc1)c1ncc2c([O-])c(O)ccc2c1,5.8538718
CHEMBL3982619,O=C1N(c2ccccc2)/C(=N\Nc2nncc3c2cccc3)/SC1,7.3467875
CHEMBL3912266,O=C(NC1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc23)CC1)C=C,7.3516402
CHEMBL3922068,Brc1cc(N)c(NC(=O)COc2cc3c(Nc4cc(Cl)c(F)cc4)ncnc3cc2)cc1,7
CHEMBL3758951,Fc1c(C=O)cc(-c2sc3ncnc(N[C@H](C)c4ccccc4)c3c2)cc1,8.0969105
CHEMBL3221561,Clc1c(NC(=O)OCC)cc(Nc2ncnc3c2cc(OC)c(OC)c3)cc1,6.0457573
CHEMBL2325095,N1(c2ccccc2)C(c2cc3c(cc2)cccc3)CC(c2ccccc2)=N1,6.6197886
CHEMBL169065,O=C(OC)CN1CCC(n2c3ncnc(N)c3c(-c3cc(OC)ccc3)c2)CC1,5.8326826
CHEMBL3961848,O=C(C=C)N1CCC(Oc2c(OC)cc3ncnc(Nc4cc(C=C)ccc4)c3c2)CC1,8.5228786
CHEMBL510597,Brc1cc(Nc2ncnc3c2cc(C(C(=O)C=C)CCC[NH+]2CCOCC2)nc3)ccc1,8.5699253
CHEMBL93302,Brc1cc(NC=2N=CNC=3C=2C=CC(=O)C=3)ccc1,8.3279018
CHEMBL3948661,Clc1c(Cl)ccc(Nc2ncnc3c2cc(OC)c(OCc2cc4c(Cl)cc(C(F)(F)F)nc4cc2)c3)c1,7.3010302
CHEMBL93032,Brc1cc(NC=2N=CNC=3C=2C=C(O)C(=O)C=3)ccc1,9.7695513
CHEMBL355982,Brc1cc(Nc2ncnc3sccc23)ccc1,7.4559321
CHEMBL597492,Ic1cc2c(C3=C(c4cc(OC)c(OC)c(OC)c4)C(=O)NC3=O)c[nH]c2cc1,5.7726274
CHEMBL3676370,Brc1c(Cl)c(F)c(Nc2ncnc3c2cc(NC(=O)C=C)c(OCCNC(=O)CCOC)c3)cc1,7.6777806
CHEMBL120719,S(CC(=O)[O-])Cc1c(O)c(OC)cc(C=C(C#N)C#N)c1,4.2676063
CHEMBL1241482,Fc1c(O)cc(-c2nn(Cc3c(-c4ccccc4)nco3)c3ncnc(N)c23)cc1,4
CHEMBL3986103,S(=O)([O-])(=Nc1ccc(Nc2ncnc3c2cc(NC(=O)/C=C/C[NH+]2CCCC2)c(OCC)c3)cc1)c1ccccc1,7.6777806
